Fiscal_Year,Location,S1: Label a: FY14 Revised Base ,S1: Label b: FSF & TL 09 C4E CTT ,S1: Label c: FSF Over Formula,S2: Label d: FSF Preliminary,S2: Label a: FY14 Revised Base,S2: Label f: Register Change,S2: Label g: Teacher Salary Growth,S2: Label h: New School Foundation,S3: Label i: FY14 FSF at 100%,S3: Foundation  ,S3: Label d - Foundation,S3: Label i - Foundation,S3: Label j: FSF Final%,S4: Label d: FY14 FSF Initial,S4: AC Name: FSF (HS),S4: AC Name: TL09 C4E CTT (HS),S4: AC Name: Funds Over Formula,S5: TL SE Transitional Funding,As_Of_Date
2015,M545,2601213.00,2352362.00,248851.00,2702063.42,2601213.00,100850.42,0.00,0.00,2453212.26,225000.00,2477063.42,2228212.26,1.1117,2702063.00,2453212.00,0.00,248851.00,0.00,05/29/2014
2015,M546,1656411.00,1656411.00,0.00,2301171.78,1656411.00,644760.78,0.00,0.00,2301168.99,225000.00,2076171.78,2076168.99,1,2301172.00,2164870.00,136302.00,0.00,0.00,05/29/2014
2015,M550,2644087.00,2644087.00,0.00,2732974.98,2644087.00,88887.98,0.00,0.00,3165906.93,225000.00,2507974.98,2940906.93,0.8528,2732975.00,2732975.00,0.00,0.00,0.00,05/29/2014
2015,M551,2743593.00,2743593.00,0.00,2843557.24,2743593.00,99964.24,0.00,0.00,3043451.36,225000.00,2618557.24,2818451.36,0.9291,2843557.00,2743124.00,100433.00,0.00,0.00,05/29/2014
2015,M552,2980030.00,2980030.00,0.00,2968496.84,2980030.00,-11533.16,0.00,0.00,3581843.66,225000.00,2743496.84,3356843.66,0.8173,2968497.00,2968497.00,0.00,0.00,0.00,05/29/2014
2015,M555,2589814.00,2589814.00,0.00,2520404.39,2589814.00,-69409.61,0.00,0.00,2767893.01,225000.00,2295404.39,2542893.01,0.9027,2520405.00,2477362.00,43043.00,0.00,0.00,05/29/2014
2015,M560,4316876.00,4074849.00,242027.00,4223099.82,4316876.00,-93776.18,0.00,0.00,3981073.64,225000.00,3998099.82,3756073.64,1.0644,4223100.00,3981073.00,0.00,242027.00,0.00,05/29/2014
2015,M565,1343062.00,1203623.00,139439.00,1346457.32,1343062.00,3395.32,0.00,0.00,1207017.93,225000.00,1121457.32,982017.93,1.142,1346457.00,1207018.00,0.00,139439.00,0.00,05/29/2014
2015,M570,1709045.00,1709045.00,0.00,1705890.44,1709045.00,-3154.56,0.00,0.00,2030205.85,225000.00,1480890.44,1805205.85,0.8203,1705891.00,1705891.00,0.00,0.00,0.00,05/29/2014
2015,M575,5295370.00,5295370.00,0.00,5164342.52,5295370.00,-131027.48,0.00,0.00,5930843.71,225000.00,4939342.52,5705843.71,0.8657,5164343.00,5149995.00,14348.00,0.00,0.00,05/29/2014
2015,M580,3522696.00,3522696.00,0.00,3621219.26,3522696.00,98523.26,0.00,0.00,3907701.94,225000.00,3396219.26,3682701.94,0.9222,3621219.00,3556655.00,64564.00,0.00,0.00,05/29/2014
2015,M586,771499.00,731560.00,39939.00,763006.95,771499.00,-8492.05,0.00,0.00,723067.62,225000.00,538006.95,498067.62,1.0802,763007.00,694373.00,28695.00,39939.00,0.00,05/29/2014
2015,M600,8631444.00,8631444.00,0.00,9239982.31,8631444.00,608538.31,0.00,0.00,10721883.29,225000.00,9014982.31,10496883.29,0.8588,9239983.00,8996073.00,243910.00,0.00,0.00,05/29/2014
2015,M605,1366747.00,1307521.00,59226.00,1601704.07,1366747.00,234957.07,0.00,0.00,1542479.44,225000.00,1376704.07,1317479.44,1.045,1601704.00,1542478.00,0.00,59226.00,0.00,05/29/2014
2015,M610,2246624.00,2246624.00,0.00,2330839.17,2246624.00,84215.17,0.00,0.00,2666375.54,225000.00,2105839.17,2441375.54,0.8626,2330839.00,2173015.00,157824.00,0.00,0.00,05/29/2014
2015,M615,2695012.00,2695012.00,0.00,2681000.83,2695012.00,-14011.17,0.00,0.00,3219097.69,225000.00,2456000.83,2994097.69,0.8203,2681001.00,2645132.00,35869.00,0.00,0.00,05/29/2014
2015,M625,3918129.00,3918129.00,0.00,2336042.39,3918129.00,-1582086.61,0.00,0.00,2821864.05,225000.00,2111042.39,2596864.05,0.8129,2336043.00,2336043.00,0.00,0.00,0.00,05/29/2014
2015,M630,8442542.00,8442542.00,0.00,8383097.52,8442542.00,-59444.48,0.00,0.00,8530841.05,225000.00,8158097.52,8305841.05,0.9822,8383098.00,8383098.00,0.00,0.00,0.00,05/29/2014
2015,M650,1411275.00,1411275.00,0.00,1350548.39,1411275.00,-60726.61,0.00,0.00,1595240.99,225000.00,1125548.39,1370240.99,0.8214,1350549.00,1350549.00,0.00,0.00,0.00,05/29/2014
2015,Q042,3452055.00,3452055.00,0.00,3651200.24,3452055.00,199145.24,0.00,0.00,4077021.76,225000.00,3426200.24,3852021.76,0.8895,3651200.00,3615331.00,35869.00,0.00,102046.00,05/29/2014
2015,Q043,5070085.00,5070085.00,0.00,4574704.05,5070085.00,-495380.95,0.00,0.00,5517161.97,225000.00,4349704.05,5292161.97,0.8219,4574704.00,4502966.00,71738.00,0.00,35606.00,05/29/2014
2015,Q045,2378175.00,2378175.00,0.00,2205709.99,2378175.00,-172465.01,0.00,0.00,2271136.35,225000.00,1980709.99,2046136.35,0.968,2205710.00,2205710.00,0.00,0.00,37871.00,05/29/2014
2015,Q046,3465612.00,3465612.00,0.00,3404215.96,3465612.00,-61396.04,0.00,0.00,3493963.87,225000.00,3179215.96,3268963.87,0.9725,3404216.00,3404216.00,0.00,0.00,69731.00,05/29/2014
2015,Q047,1205371.00,1205371.00,0.00,1291801.64,1205371.00,86430.64,0.00,0.00,1323414.56,225000.00,1066801.64,1098414.56,0.9712,1291801.00,1291801.00,0.00,0.00,19417.00,05/29/2014
2015,Q048,2415202.00,2415202.00,0.00,2578167.62,2415202.00,162965.62,0.00,0.00,2887712.97,225000.00,2353167.62,2662712.97,0.8837,2578168.00,2578168.00,0.00,0.00,0.00,05/29/2014
2015,Q049,5359404.00,5359404.00,0.00,5574678.70,5359404.00,215274.70,0.00,0.00,6256362.44,225000.00,5349678.70,6031362.44,0.887,5574679.00,5574679.00,0.00,0.00,0.00,05/29/2014
2015,Q050,3667524.00,3667524.00,0.00,3681556.40,3667524.00,14032.40,0.00,0.00,4418497.17,225000.00,3456556.40,4193497.17,0.8243,3681556.00,3609818.00,71738.00,0.00,0.00,05/29/2014
2015,Q051,1325716.00,1325716.00,0.00,1251352.61,1325716.00,-74363.39,0.00,0.00,1460554.14,225000.00,1026352.61,1235554.14,0.8307,1251353.00,1251353.00,0.00,0.00,0.00,05/29/2014
2015,Q052,2653765.00,2653765.00,0.00,2519451.35,2653765.00,-134313.65,0.00,0.00,2722674.46,225000.00,2294451.35,2497674.46,0.9186,2519451.00,2447713.00,71738.00,0.00,70666.00,05/29/2014
2015,Q053,2428316.00,2428316.00,0.00,2522129.84,2428316.00,93813.84,0.00,0.00,3060962.46,225000.00,2297129.84,2835962.46,0.81,2522130.00,2514956.00,7174.00,0.00,23625.00,05/29/2014
2015,Q054,3151073.00,3151073.00,0.00,3121787.77,3151073.00,-29285.23,0.00,0.00,3406417.81,225000.00,2896787.77,3181417.81,0.9105,3121787.00,3121787.00,0.00,0.00,27142.00,05/29/2014
2015,Q055,2735059.00,2735059.00,0.00,2728155.49,2735059.00,-6903.51,0.00,0.00,2919913.73,225000.00,2503155.49,2694913.73,0.9288,2728156.00,2512942.00,215214.00,0.00,71237.00,05/29/2014
2015,Q056,2183653.00,2183653.00,0.00,2102802.29,2183653.00,-80850.71,0.00,0.00,2398383.84,225000.00,1877802.29,2173383.84,0.864,2102802.00,2102802.00,0.00,0.00,12857.00,05/29/2014
2015,Q058,4882967.00,4882967.00,0.00,4748950.22,4882967.00,-134016.78,0.00,0.00,5488374.89,225000.00,4523950.22,5263374.89,0.8595,4748950.00,4748950.00,0.00,0.00,7916.00,05/29/2014
2015,Q059,3173898.00,3173898.00,0.00,2977617.60,3173898.00,-196280.40,0.00,0.00,3403145.65,225000.00,2752617.60,3178145.65,0.8661,2977618.00,2977618.00,0.00,0.00,13342.00,05/29/2014
2015,Q060,5684558.00,5684558.00,0.00,5754499.72,5684558.00,69941.72,0.00,0.00,6976256.57,225000.00,5529499.72,6751256.57,0.819,5754500.00,5754500.00,0.00,0.00,0.00,05/29/2014
2015,Q061,12785616.00,12785616.00,0.00,12622969.82,12785616.00,-162646.18,0.00,0.00,15513303.11,225000.00,12397969.82,15288303.11,0.8109,12622970.00,12594275.00,28695.00,0.00,0.00,05/29/2014
2015,Q062,4008141.00,4008141.00,0.00,3947388.33,4008141.00,-60752.67,0.00,0.00,4820541.47,225000.00,3722388.33,4595541.47,0.81,3947388.00,3947388.00,0.00,0.00,0.00,05/29/2014
2015,Q063,6090699.00,6090699.00,0.00,5978539.04,6090699.00,-112159.96,0.00,0.00,7313811.58,225000.00,5753539.04,7088811.58,0.8116,5978539.00,5978539.00,0.00,0.00,31516.00,05/29/2014
2015,Q064,3036280.00,3036280.00,0.00,3002773.13,3036280.00,-33506.87,0.00,0.00,3641231.05,225000.00,2777773.13,3416231.05,0.8131,3002773.00,3002773.00,0.00,0.00,0.00,05/29/2014
2015,Q065,2525130.00,2525130.00,0.00,2557996.26,2525130.00,32866.26,0.00,0.00,2994867.86,225000.00,2332996.26,2769867.86,0.8423,2557996.00,2557996.00,0.00,0.00,68847.00,05/29/2014
2015,Q066,2849957.00,2849957.00,0.00,2826025.86,2849957.00,-23931.14,0.00,0.00,3326618.70,225000.00,2601025.86,3101618.70,0.8386,2826026.00,2747114.00,78912.00,0.00,0.00,05/29/2014
2015,Q067,4081149.00,4081149.00,0.00,4311045.66,4081149.00,229896.66,0.00,0.00,4757895.06,225000.00,4086045.66,4532895.06,0.9014,4311046.00,4217786.00,93260.00,0.00,0.00,05/29/2014
2015,Q068,3608854.00,3608854.00,0.00,3568678.15,3608854.00,-40175.85,0.00,0.00,4352997.60,225000.00,3343678.15,4127997.60,0.81,3568678.00,3568678.00,0.00,0.00,15889.00,05/29/2014
2015,Q069,5317294.00,5317294.00,0.00,4999352.93,5317294.00,-317941.07,0.00,0.00,5911437.52,225000.00,4774352.93,5686437.52,0.8396,4999353.00,4927615.00,71738.00,0.00,4180.00,05/29/2014
2015,Q070,4333081.00,4333081.00,0.00,4318513.07,4333081.00,-14567.93,0.00,0.00,5274375.41,225000.00,4093513.07,5049375.41,0.8107,4318513.00,4318513.00,0.00,0.00,0.00,05/29/2014
2015,Q071,5547502.00,5360889.00,186613.00,5215598.62,5547502.00,-331903.38,0.00,0.00,5028985.15,225000.00,4990598.62,4803985.15,1.0388,5215599.00,5028986.00,0.00,186613.00,80389.00,05/29/2014
2015,Q072,5109942.00,5109942.00,0.00,4778333.09,5109942.00,-331608.91,0.00,0.00,5337375.55,225000.00,4553333.09,5112375.55,0.8906,4778333.00,4634857.00,143476.00,0.00,204101.00,05/29/2014
2015,Q073,8580027.00,8580027.00,0.00,9690321.25,8580027.00,1110294.25,0.00,0.00,11677912.07,225000.00,9465321.25,11452912.07,0.8265,9690321.00,9597061.00,93260.00,0.00,0.00,05/29/2014
2015,Q074,5103442.00,5103442.00,0.00,5150736.33,5103442.00,47294.33,0.00,0.00,5545989.32,225000.00,4925736.33,5320989.32,0.9257,5150736.00,5150736.00,0.00,0.00,45904.00,05/29/2014
2015,Q076,3268648.00,3268648.00,0.00,3117574.82,3268648.00,-151073.18,0.00,0.00,3462716.71,225000.00,2892574.82,3237716.71,0.8934,3117575.00,3117575.00,0.00,0.00,52656.00,05/29/2014
2015,Q077,6082443.00,6082443.00,0.00,6303495.94,6082443.00,221052.94,0.00,0.00,7688301.31,225000.00,6078495.94,7463301.31,0.8145,6303496.00,6217410.00,86086.00,0.00,0.00,05/29/2014
2015,Q078,1957139.00,1784904.00,172235.00,2453543.75,1957139.00,496404.75,0.00,0.00,2281309.77,225000.00,2228543.75,2056309.77,1.0838,2453543.00,2281308.00,0.00,172235.00,0.00,05/29/2014
2015,Q079,4291045.00,4291045.00,0.00,4420194.05,4291045.00,129149.05,0.00,0.00,5012525.36,225000.00,4195194.05,4787525.36,0.8763,4420194.00,4420194.00,0.00,0.00,0.00,05/29/2014
2015,Q080,3110844.00,3110844.00,0.00,3036413.32,3110844.00,-74430.68,0.00,0.00,3300163.18,225000.00,2811413.32,3075163.18,0.9142,3036413.00,3036413.00,0.00,0.00,156490.00,05/29/2014
2015,Q081,5512975.00,5512975.00,0.00,5313899.09,5512975.00,-199075.91,0.00,0.00,6290394.19,225000.00,5088899.09,6065394.19,0.839,5313899.00,5313899.00,0.00,0.00,0.00,05/29/2014
2015,Q082,3383992.00,3383992.00,0.00,3356298.67,3383992.00,-27693.33,0.00,0.00,3852980.34,225000.00,3131298.67,3627980.34,0.8631,3356299.00,3356299.00,0.00,0.00,47279.00,05/29/2014
2015,Q084,1705068.00,1705068.00,0.00,1537072.24,1705068.00,-167995.76,0.00,0.00,1717327.01,225000.00,1312072.24,1492327.01,0.8792,1537072.00,1537072.00,0.00,0.00,29323.00,05/29/2014
2015,Q085,2507854.00,2507854.00,0.00,2479995.14,2507854.00,-27858.86,0.00,0.00,2833243.26,225000.00,2254995.14,2608243.26,0.8646,2479995.00,2479995.00,0.00,0.00,8633.00,05/29/2014
2015,Q086,4441326.00,4441326.00,0.00,4379416.61,4441326.00,-61909.39,0.00,0.00,5129965.18,225000.00,4154416.61,4904965.18,0.847,4379417.00,4235941.00,143476.00,0.00,7825.00,05/29/2014
2015,Q087,3172793.00,3172793.00,0.00,2959205.41,3172793.00,-213587.59,0.00,0.00,3343134.77,225000.00,2734205.41,3118134.77,0.8769,2959205.00,2959205.00,0.00,0.00,307069.00,05/29/2014
2015,Q088,5838818.00,5838818.00,0.00,5916272.86,5838818.00,77454.86,0.00,0.00,6201629.71,225000.00,5691272.86,5976629.71,0.9523,5916273.00,5916273.00,0.00,0.00,0.00,05/29/2014
2015,Q089,9716478.00,9716478.00,0.00,9656778.52,9716478.00,-59699.48,0.00,0.00,11807100.65,225000.00,9431778.52,11582100.65,0.8143,9656778.00,9656778.00,0.00,0.00,0.00,05/29/2014
2015,Q090,4257026.00,4257026.00,0.00,4299257.67,4257026.00,42231.67,0.00,0.00,5190612.17,225000.00,4074257.67,4965612.17,0.8205,4299258.00,4299258.00,0.00,0.00,0.00,05/29/2014
2015,Q091,4081322.00,4081322.00,0.00,3976249.88,4081322.00,-105072.12,0.00,0.00,4498337.33,225000.00,3751249.88,4273337.33,0.8778,3976250.00,3976250.00,0.00,0.00,13067.00,05/29/2014
2015,Q092,4694302.00,4694302.00,0.00,4690004.95,4694302.00,-4297.05,0.00,0.00,5450990.23,225000.00,4465004.95,5225990.23,0.8544,4690005.00,4668484.00,21521.00,0.00,0.00,05/29/2014
2015,Q093,6289716.00,6289716.00,0.00,6114793.32,6289716.00,-174922.68,0.00,0.00,7496349.64,225000.00,5889793.32,7271349.64,0.81,6114793.00,5956969.00,157824.00,0.00,8015.00,05/29/2014
2015,Q094,1774843.00,1774843.00,0.00,1760495.71,1774843.00,-14347.29,0.00,0.00,2052216.37,225000.00,1535495.71,1827216.37,0.8403,1760496.00,1760496.00,0.00,0.00,0.00,05/29/2014
2015,Q095,7336402.00,7336402.00,0.00,7407263.54,7336402.00,70861.54,0.00,0.00,8554387.03,225000.00,7182263.54,8329387.03,0.8623,7407263.00,7335525.00,71738.00,0.00,0.00,05/29/2014
2015,Q096,1490262.00,1490262.00,0.00,1469861.78,1490262.00,-20400.22,0.00,0.00,1606852.47,225000.00,1244861.78,1381852.47,0.9009,1469861.00,1469861.00,0.00,0.00,13520.00,05/29/2014
2015,Q097,3262051.00,3262051.00,0.00,3275244.89,3262051.00,13193.89,0.00,0.00,3989580.53,225000.00,3050244.89,3764580.53,0.8102,3275245.00,3275245.00,0.00,0.00,0.00,05/29/2014
2015,Q098,1140554.00,1140554.00,0.00,1119904.34,1140554.00,-20649.66,0.00,0.00,1184441.21,225000.00,894904.34,959441.21,0.9327,1119904.00,1119904.00,0.00,0.00,0.00,05/29/2014
2015,Q099,4140975.00,4140975.00,0.00,4267929.42,4140975.00,126954.42,0.00,0.00,5048535.51,225000.00,4042929.42,4823535.51,0.8382,4267929.00,4167496.00,100433.00,0.00,0.00,05/29/2014
2015,Q100,4591293.00,4591293.00,0.00,4533406.39,4591293.00,-57886.61,0.00,0.00,5482738.70,225000.00,4308406.39,5257738.70,0.8194,4533407.00,4533407.00,0.00,0.00,24469.00,05/29/2014
2015,Q101,2835437.00,2835437.00,0.00,2846108.46,2835437.00,10671.46,0.00,0.00,2879642.87,225000.00,2621108.46,2654642.87,0.9874,2846108.00,2846108.00,0.00,0.00,0.00,05/29/2014
2015,Q102,6039588.00,6039588.00,0.00,6034402.93,6039588.00,-5185.07,0.00,0.00,6963134.57,225000.00,5809402.93,6738134.57,0.8622,6034403.00,5962665.00,71738.00,0.00,0.00,05/29/2014
2015,Q104,2962336.00,2962336.00,0.00,2956498.99,2962336.00,-5837.01,0.00,0.00,3589920.24,225000.00,2731498.99,3364920.24,0.8118,2956499.00,2956499.00,0.00,0.00,100077.00,05/29/2014
2015,Q105,4626988.00,4626988.00,0.00,4718739.11,4626988.00,91751.11,0.00,0.00,5061983.34,225000.00,4493739.11,4836983.34,0.929,4718739.00,4647001.00,71738.00,0.00,18510.00,05/29/2014
2015,Q106,1441931.00,1441931.00,0.00,1206549.60,1441931.00,-235381.40,0.00,0.00,1382372.88,225000.00,981549.60,1157372.88,0.8481,1206549.00,1206549.00,0.00,0.00,42745.00,05/29/2014
2015,Q107,4919537.00,4919537.00,0.00,4920850.89,4919537.00,1313.89,0.00,0.00,5084929.72,225000.00,4695850.89,4859929.72,0.9662,4920851.00,4920851.00,0.00,0.00,0.00,05/29/2014
2015,Q109,5122014.00,5122014.00,0.00,4929879.05,5122014.00,-192134.95,0.00,0.00,6033493.19,225000.00,4704879.05,5808493.19,0.81,4929879.00,4786403.00,143476.00,0.00,0.00,05/29/2014
2015,Q110,1009189.00,1009189.00,0.00,1299991.31,1009189.00,290802.31,0.00,0.00,1299989.87,225000.00,1074991.31,1074989.87,1,1299991.00,1299991.00,0.00,0.00,0.00,05/29/2014
2015,Q111,2326420.00,2326420.00,0.00,2100805.88,2326420.00,-225614.12,0.00,0.00,2223271.83,225000.00,1875805.88,1998271.83,0.9387,2100806.00,2100806.00,0.00,0.00,200173.00,05/29/2014
2015,Q112,2702595.00,2702595.00,0.00,2468750.71,2702595.00,-233844.29,0.00,0.00,2710570.08,225000.00,2243750.71,2485570.08,0.9027,2468751.00,2397013.00,71738.00,0.00,33962.00,05/29/2014
2015,Q113,4524359.00,4524359.00,0.00,4556596.97,4524359.00,32237.97,0.00,0.00,5184109.39,225000.00,4331596.97,4959109.39,0.8735,4556597.00,4556597.00,0.00,0.00,4338.00,05/29/2014
2015,Q114,3697566.00,3697566.00,0.00,3349886.97,3697566.00,-347679.03,0.00,0.00,3426103.06,225000.00,3124886.97,3201103.06,0.9762,3349887.00,3349887.00,0.00,0.00,14545.00,05/29/2014
2015,Q115,3002568.00,3002568.00,0.00,3069484.29,3002568.00,66916.29,0.00,0.00,3227230.37,225000.00,2844484.29,3002230.37,0.9475,3069484.00,3069484.00,0.00,0.00,63418.00,05/29/2014
2015,Q116,3685938.00,3685938.00,0.00,3664319.27,3685938.00,-21618.73,0.00,0.00,4126317.72,225000.00,3439319.27,3901317.72,0.8816,3664320.00,3520844.00,143476.00,0.00,40578.00,05/29/2014
2015,Q117,4814223.00,4814223.00,0.00,4920714.66,4814223.00,106491.66,0.00,0.00,5764114.02,225000.00,4695714.66,5539114.02,0.8477,4920715.00,4848977.00,71738.00,0.00,0.00,05/29/2014
2015,Q118,2620364.00,2620364.00,0.00,2651124.66,2620364.00,30760.66,0.00,0.00,3186134.38,225000.00,2426124.66,2961134.38,0.8193,2651125.00,2651125.00,0.00,0.00,64278.00,05/29/2014
2015,Q119,4894950.00,4894950.00,0.00,5030422.89,4894950.00,135472.89,0.00,0.00,6005257.94,225000.00,4805422.89,5780257.94,0.8314,5030423.00,5030423.00,0.00,0.00,37232.00,05/29/2014
2015,Q120,4423437.00,4423437.00,0.00,4503211.04,4423437.00,79774.04,0.00,0.00,5384750.74,225000.00,4278211.04,5159750.74,0.8292,4503211.00,4503211.00,0.00,0.00,0.00,05/29/2014
2015,Q121,3633663.00,3633663.00,0.00,3669760.92,3633663.00,36097.92,0.00,0.00,4441863.36,225000.00,3444760.92,4216863.36,0.8169,3669761.00,3669761.00,0.00,0.00,24303.00,05/29/2014
2015,Q122,6040507.00,6040507.00,0.00,6005250.09,6040507.00,-35256.91,0.00,0.00,7008630.65,225000.00,5780250.09,6783630.65,0.8521,6005250.00,6005250.00,0.00,0.00,7845.00,05/29/2014
2015,Q123,3050458.00,3050458.00,0.00,2963326.04,3050458.00,-87131.96,0.00,0.00,3516746.47,225000.00,2738326.04,3291746.47,0.8319,2963326.00,2963326.00,0.00,0.00,60628.00,05/29/2014
2015,Q124,6100550.00,6100550.00,0.00,6375274.53,6100550.00,274724.53,0.00,0.00,7410974.66,225000.00,6150274.53,7185974.66,0.8559,6375274.00,6375274.00,0.00,0.00,0.00,05/29/2014
2015,Q125,8579468.00,8579468.00,0.00,7605386.81,8579468.00,-974081.19,0.00,0.00,9250911.36,225000.00,7380386.81,9025911.36,0.8177,7605387.00,7540823.00,64564.00,0.00,0.00,05/29/2014
2015,Q126,3049433.00,3049433.00,0.00,3263889.31,3049433.00,214456.31,0.00,0.00,3967582.68,225000.00,3038889.31,3742582.68,0.812,3263890.00,3249542.00,14348.00,0.00,102977.00,05/29/2014
2015,Q127,7328166.00,7328166.00,0.00,7167121.32,7328166.00,-161044.68,0.00,0.00,8407687.44,225000.00,6942121.32,8182687.44,0.8484,7167121.00,7081035.00,86086.00,0.00,17199.00,05/29/2014
2015,Q128,4193271.00,4193271.00,0.00,4366624.58,4193271.00,173353.58,0.00,0.00,4570256.83,225000.00,4141624.58,4345256.83,0.9531,4366625.00,4366625.00,0.00,0.00,0.00,05/29/2014
2015,Q129,5359190.00,5359190.00,0.00,5346392.81,5359190.00,-12797.19,0.00,0.00,5684294.35,225000.00,5121392.81,5459294.35,0.9381,5346393.00,5346393.00,0.00,0.00,0.00,05/29/2014
2015,Q130,1784598.00,1784598.00,0.00,1944735.81,1784598.00,160137.81,0.00,0.00,2141748.50,225000.00,1719735.81,1916748.50,0.8972,1944736.00,1944736.00,0.00,0.00,0.00,05/29/2014
2015,Q131,3910326.00,3910326.00,0.00,3879411.02,3910326.00,-30914.98,0.00,0.00,4569481.88,225000.00,3654411.02,4344481.88,0.8412,3879411.00,3879411.00,0.00,0.00,7754.00,05/29/2014
2015,Q132,1739666.00,1739666.00,0.00,1741195.71,1739666.00,1529.71,0.00,0.00,1796275.17,225000.00,1516195.71,1571275.17,0.9649,1741196.00,1741196.00,0.00,0.00,0.00,05/29/2014
2015,Q133,2411174.00,2269859.00,141315.00,2554454.50,2411174.00,143280.50,0.00,0.00,2413139.00,225000.00,2329454.50,2188139.00,1.0646,2554454.00,2413139.00,0.00,141315.00,48408.00,05/29/2014
2015,Q134,2771732.00,2771732.00,0.00,2522007.15,2771732.00,-249724.85,0.00,0.00,2627937.94,225000.00,2297007.15,2402937.94,0.9559,2522007.00,2400052.00,121955.00,0.00,66268.00,05/29/2014
2015,Q135,4494435.00,4494435.00,0.00,4329509.95,4494435.00,-164925.05,0.00,0.00,5270508.92,225000.00,4104509.95,5045508.92,0.8135,4329510.00,4257772.00,71738.00,0.00,32483.00,05/29/2014
2015,Q136,2831148.00,2831148.00,0.00,2886496.96,2831148.00,55348.96,0.00,0.00,3485224.24,225000.00,2661496.96,3260224.24,0.8164,2886497.00,2886497.00,0.00,0.00,81124.00,05/29/2014
2015,Q137,8879388.00,8879388.00,0.00,8702601.30,8879388.00,-176786.70,0.00,0.00,10691174.60,225000.00,8477601.30,10466174.60,0.81,8702601.00,8559125.00,143476.00,0.00,0.00,05/29/2014
2015,Q138,3817781.00,3817781.00,0.00,3770872.34,3817781.00,-46908.66,0.00,0.00,4209363.79,225000.00,3545872.34,3984363.79,0.8899,3770873.00,3706309.00,64564.00,0.00,0.00,05/29/2014
2015,Q139,4441128.00,4441128.00,0.00,4270982.08,4441128.00,-170145.92,0.00,0.00,4870330.64,225000.00,4045982.08,4645330.64,0.871,4270982.00,4270982.00,0.00,0.00,8634.00,05/29/2014
2015,Q140,2714938.00,2714938.00,0.00,2599474.86,2714938.00,-115463.14,0.00,0.00,3135761.89,225000.00,2374474.86,2910761.89,0.8158,2599475.00,2599475.00,0.00,0.00,68882.00,05/29/2014
2015,Q141,5779243.00,5779243.00,0.00,5761004.21,5779243.00,-18238.79,0.00,0.00,7023966.78,225000.00,5536004.21,6798966.78,0.8142,5761004.00,5761004.00,0.00,0.00,0.00,05/29/2014
2015,Q143,8940618.00,8940618.00,0.00,9103638.12,8940618.00,163020.12,0.00,0.00,10994689.91,225000.00,8878638.12,10769689.91,0.8244,9103638.00,9031900.00,71738.00,0.00,0.00,05/29/2014
2015,Q144,4089373.00,3996270.00,93103.00,4116091.79,4089373.00,26718.79,0.00,0.00,4022988.55,225000.00,3891091.79,3797988.55,1.0245,4116092.00,3951251.00,71738.00,93103.00,184966.00,05/29/2014
2015,Q145,11014528.00,11014528.00,0.00,10828937.37,11014528.00,-185590.63,0.00,0.00,13247451.72,225000.00,10603937.37,13022451.72,0.8143,10828938.00,10742852.00,86086.00,0.00,0.00,05/29/2014
2015,Q146,4304301.00,3980003.00,324298.00,4247951.67,4304301.00,-56349.33,0.00,0.00,3923654.10,225000.00,4022951.67,3698654.10,1.0877,4247952.00,3923654.00,0.00,324298.00,23286.00,05/29/2014
2015,Q147,3316705.00,3316705.00,0.00,3311981.34,3316705.00,-4723.66,0.00,0.00,3763365.52,225000.00,3086981.34,3538365.52,0.8724,3311981.00,3311981.00,0.00,0.00,41543.00,05/29/2014
2015,Q148,4655803.00,4655803.00,0.00,4769008.66,4655803.00,113205.66,0.00,0.00,5834887.78,225000.00,4544008.66,5609887.78,0.81,4769008.00,4697270.00,71738.00,0.00,0.00,05/29/2014
2015,Q149,6697453.00,6697453.00,0.00,6524706.92,6697453.00,-172746.08,0.00,0.00,7409708.85,225000.00,6299706.92,7184708.85,0.8768,6524707.00,6452969.00,71738.00,0.00,0.00,05/29/2014
2015,Q150,5364952.00,5364952.00,0.00,5107629.21,5364952.00,-257322.79,0.00,0.00,6076816.90,225000.00,4882629.21,5851816.90,0.8344,5107630.00,5107630.00,0.00,0.00,83087.00,05/29/2014
2015,Q151,2235865.00,2235865.00,0.00,2089836.88,2235865.00,-146028.12,0.00,0.00,2527267.83,225000.00,1864836.88,2302267.83,0.81,2089837.00,2025273.00,64564.00,0.00,46439.00,05/29/2014
